month,opeid,md_earn_wne_p10.reported.earnings,medianEarnings,index_std
2013-10-01,291200,31100,0,0.2805900826586325
2013-10-01,291300,42900,0,0.20263181328481614
2013-10-01,291400,36600,0,-0.15381629449914977
2013-10-01,291600,35400,0,0.06287728231996446
2013-10-01,291800,58500,0,-0.3641103986195488
2013-10-01,292000,76700,1,-0.1652434362516477
2013-10-01,292300,39200,0,0.5400058649732544
2013-10-01,292600,30100,0,1.0185430524288828
2013-10-01,292700,44500,0,0.12196380433797327
2013-10-01,292800,31100,0,0.30446908415563223
2013-10-01,292900,36800,0,0.8006619293341737
2013-10-01,293000,35100,0,0.5833517713581113
2013-10-01,293100,38500,0,0.7164530351115325
2013-10-01,293300,37500,0,-0.04681789366355719
2013-10-01,293500,28300,0,-0.057629575759732245
2013-10-01,293600,31300,0,0.9567550603318701
2013-10-01,293900,34400,0,0.23923441914540106
2013-10-01,294100,36900,0,0.08148786647306236
2013-10-01,294200,26100,0,0.12808243747163123
2013-10-01,294400,32800,0,0.03311478590758507
2013-10-01,294500,38400,0,1.1327571213685663
2013-10-01,294600,39600,0,0.493494498987572
2013-10-01,294800,40800,0,0.31430636457179956
2013-10-01,294900,39200,0,1.4899358591400962
2013-10-01,295000,31600,0,0.5911548541532303
2013-10-01,295100,35900,0,0.05419384756869771
2013-10-01,295300,35900,0,0.044711909461046424
2013-10-01,295400,33400,0,1.2322913861918792
2013-10-01,295500,37500,0,0.29029659816730746
2013-10-01,295600,30700,0,-0.5131978496920427
2013-10-01,295700,38600,0,1.0908294833053709
2013-10-01,296000,33200,0,0.30234834502759056
2013-10-01,296200,27400,0,0.7052085486167352
2013-10-01,296800,28200,0,1.0151352193084238
2013-10-01,297200,47500,0,0.5404890556809123
2013-10-01,297400,50400,0,0.72387020236462
2013-10-01,297500,41700,0,0.9650675053806266
2013-10-01,297600,37000,0,0.8842277425371257
2013-10-01,297800,61000,1,0.9222134921688829
2013-10-01,297900,25500,0,1.3234952216722358
2013-10-01,298100,35100,0,0.7296967012593096
2013-10-01,298400,38700,0,0.696298938210883
2013-10-01,298500,37000,0,-0.2759329259405555
2013-10-01,298600,33300,0,0.42142910131527467
2013-10-01,298900,37000,0,-0.0826634747665248
2013-10-01,299000,38600,0,0.1374035934359849
2013-10-01,299200,45700,0,0.651023030963204
2013-10-01,299300,34000,0,0.6101219675984121
2013-10-01,299400,37200,0,0.1287262389984355
2013-10-01,299700,46300,0,0.35108328633643143
2013-10-01,300500,46600,0,0.6493108548492684
2013-10-01,300800,36700,0,0.3447690862237366
2013-10-01,301000,35500,0,0.12402613272889149
2013-10-01,301002,35500,0,0.45690935620274037
2013-10-01,301003,35500,0,0.05969660876547725
2013-10-01,301005,35500,0,0.8925391408247054
2013-10-01,301100,27900,0,0.5916648577930766
2013-10-01,301200,39200,0,0.15154843571426205
2013-10-01,301400,44000,0,0.5756164545033029
2013-10-01,301600,38300,0,0.33696556890528034
2013-10-01,301800,39000,0,0.5460356054051761
2013-10-01,302300,41400,0,0.2329281259645795
2013-10-01,302400,67000,1,0.9099114661187977
2013-10-01,302500,40900,0,0.2636366712941207
2013-10-01,302600,24900,0,0.47835707681280343
2013-10-01,302900,31000,0,0.13195260201162648
2013-10-01,303000,32800,0,0.4094944141309614
2013-10-01,303100,31100,0,-0.03453289602172855
2013-10-01,303200,39300,0,0.1181470133320741
2013-10-01,303300,39900,0,0.8396997463807822
2013-10-01,303500,39500,0,1.2733015551925333
2013-10-01,303600,35500,0,0.5930378666981589
2013-10-01,303700,44400,0,0.32530080325392513
2013-10-01,303900,32800,0,0.6650066939002952
2013-10-01,304100,37000,0,0.6006875883207492
2013-10-01,304200,48600,0,-0.11781579226074392
2013-10-01,304500,40600,0,0.36041615832741103
2013-10-01,304600,48300,0,0.8947376324557333
2013-10-01,304800,38000,0,1.2042927355137512
2013-10-01,304900,39000,0,0.7538452929795213
2013-10-01,305000,51000,0,1.29033759488597
2013-10-01,305100,36600,0,0.2972009749727041
2013-10-01,306500,43700,0,0.29509624374340476
2013-10-01,306600,33400,0,0.3799520781023444
2013-10-01,306900,36000,0,0.03968605254059011
2013-10-01,307200,38500,0,0.3411155613589737
2013-10-01,307300,42600,0,0.5645058754528999
2013-10-01,307700,45800,0,1.3338179773361216
2013-10-01,307701,45800,0,0.7794114271345961
2013-10-01,307702,45800,0,1.124780721997738
2013-10-01,307800,38800,0,0.6489161118676839
2013-10-01,308300,40800,0,0.6283939480486262
2013-10-01,308400,39400,0,0.12232164045886146
2013-10-01,308500,39200,0,0.35139656215547815
2013-10-01,308600,38400,0,0.2523860514740534
2013-10-01,308900,54300,0,0.87963625321124
2013-10-01,309000,42600,0,1.1024708464850186
2013-10-01,310000,39500,0,0.9380647230707182
2013-10-01,310900,41000,0,0.7667240321016182
2013-10-01,311000,41200,0,0.4290047108547022
2013-10-01,312100,38200,0,0.6238847602386817
2013-10-01,312300,34800,0,0.9636655339383337
2013-10-01,312500,39400,0,0.5192608620683693
2013-10-01,312700,52300,0,-0.16962742760565033
2013-10-01,313100,40200,0,0.03047849356889841
2013-10-01,313300,37500,0,1.8200932016977518
2013-10-01,313400,42900,0,0.6315408730553483
2013-10-01,313500,41800,0,1.6916828668474708
2013-10-01,314100,32200,0,-0.1650928046452349
2013-10-01,314200,39000,0,0.375718179114822
2013-10-01,314300,42700,0,0.6985193827623696
2013-10-01,314400,48800,0,0.2505265405514881
2013-10-01,314500,34800,0,0.21653011236583586
2013-10-01,314700,30600,0,0.5880341347010618
2013-10-01,314900,45800,0,-0.04742873622546075
2013-10-01,315000,33900,0,-0.031754391758620146
2013-10-01,315100,44000,0,0.03754386119569224
2013-10-01,315200,38400,0,0.2783724744455808
2013-10-01,315400,34500,0,0.3106477514208867
2013-10-01,315700,28400,0,0.9168148828206393
2013-10-01,316100,35000,0,0.7876120362340608
2013-10-01,316300,36100,0,1.3085350034893026
2013-10-01,316400,35300,0,0.19158191264671426
2013-10-01,316500,35600,0,0.34908091104437017
2013-10-01,316600,39400,0,0.3958499730262705
2013-10-01,316700,30700,0,0.15226255671066763
2013-10-01,316800,32600,0,-0.12561801474766784
2013-10-01,317000,43400,0,0.3221712595367068
2013-10-01,317400,34400,0,0.3001308341647078
2013-10-01,317900,34300,0,0.3956685199490483
2013-10-01,318000,28200,0,-0.27057294143177324
2013-10-01,318100,37000,0,0.5371861359384226
2013-10-01,318300,38200,0,0.6051002398878919
2013-10-01,318400,46600,0,0.5897492785336588
2013-10-01,318401,46600,0,0.7656223408206196
2013-10-01,318500,43200,0,0.03403654786209615
2013-10-01,319100,41800,0,0.9534831558781861
2013-10-01,319300,37800,0,0.6773637656004047
2013-10-01,319400,43300,0,0.7743661515991548
2013-10-01,319700,43400,0,0.10302251347624855
2013-10-01,319800,51300,0,-0.0534135442990612
2013-10-01,319801,51300,0,0.29244788730572335
2013-10-01,319900,33300,0,0.8763617877327937
2013-10-01,320600,31400,0,-0.10640194854262547
2013-10-01,320700,22600,0,0.47255858568274406
2013-10-01,320800,38500,0,0.6065144220683112
2013-10-01,320900,38500,0,0.6838783295983177
2013-10-01,321000,46400,0,1.2069206833279271
2013-10-01,321001,46400,0,0.43979632007938463
2013-10-01,321100,50100,0,0.3406710983589461
2013-10-01,321200,42300,0,0.7941354853874694
2013-10-01,321600,42800,0,0.5883760294919799
2013-10-01,321700,36200,0,1.538760307118572
2013-10-01,321900,37300,0,0.4086261128507078
2013-10-01,322300,41600,0,1.4729384702979835
2013-10-01,322400,51700,0,0.6433614312053508
2013-10-01,322500,36100,0,0.4319437045574004
2013-10-01,322700,49200,0,0.05882365499485206
2013-10-01,322900,48500,0,0.4283449401383555
2013-10-01,323000,49200,0,0.6484238826734947
2013-10-01,323300,42600,0,0.15886453450656787
2013-10-01,323500,43700,0,0.4045042515448237
2013-10-01,323700,50400,0,0.17285777413342762
2013-10-01,323800,68800,1,0.2851672072451978
2013-10-01,324100,42700,0,0.3419883677994694
2013-10-01,324200,72000,1,0.7323033427567264
2013-10-01,324300,45200,0,0.5080716456277857
2013-10-01,324400,34300,0,0.26483843316819655
2013-10-01,324500,43000,0,1.7205293506831274
2013-10-01,324700,47500,0,0.24104896956821192
2013-10-01,325200,42200,0,0.4749414117142134
2013-10-01,325300,52100,0,0.3422195162945568
2013-10-01,325600,61100,1,1.5469517654134222
2013-10-01,325800,54300,0,0.4786062503657179
2013-10-01,325900,42800,0,0.9668203043724389
2013-10-01,326200,47700,0,0.6905010322760576
2013-10-01,326500,54800,0,0.33741339970462597
2013-10-01,326600,46200,0,0.7363079690462606
2013-10-01,326700,37500,0,1.0172014686228836
2013-10-01,326800,52200,0,0.36844618203976903
2013-10-01,327000,52000,0,-0.4769767789182966
2013-10-01,327400,55600,0,0.5539538270091681
2013-10-01,327500,49900,0,1.1422384631076443
2013-10-01,327600,49000,0,0.4133445777044579
2013-10-01,327700,38000,0,1.922123068386273
2013-10-01,327900,45200,0,0.9465450613034522
2013-10-01,328000,31400,0,0.49599407473124285
2013-10-01,328400,69800,1,0.04644955092967358
2013-10-01,328500,30400,0,-0.0577434729282225
2013-10-01,328700,53200,0,0.7675253144373021
2013-10-01,328800,46100,0,0.42688984651591533
2013-10-01,328900,76800,1,0.2370123372858315
2013-10-01,329000,34900,0,2.1664466783607637
2013-10-01,329300,42800,0,0.022474090180179512
2013-10-01,329600,38000,0,0.7873505074676006
2013-10-01,329700,38500,0,0.2676718604253305
2013-10-01,329800,41400,0,0.5953954328515053
2013-10-01,330000,30500,0,0.32831276590412617
2013-10-01,330100,50000,0,0.4852530241101649
2013-10-01,330300,39900,0,0.2920219010266841
2013-10-01,330400,56000,0,0.6999604159174506
2013-10-01,330600,28500,0,1.0722583849612008
2013-10-01,330900,44700,0,0.7257208649410081
2013-10-01,331300,51700,0,0.4346673649654856
2013-10-01,331301,51700,0,0.4346673649654856
2013-10-01,331500,43800,0,1.2113811316386687
2013-10-01,331600,38100,0,1.322500249550681
2013-10-01,331700,30000,0,0.2913557250158257
2013-10-01,331800,37200,0,0.5157499806236735
2013-10-01,332000,42900,0,0.8742051836559753
2013-10-01,332100,33900,0,0.8845956527531436
2013-10-01,332200,41400,0,0.6823971399761689
2013-10-01,332300,39100,0,1.1992375736269534
2013-10-01,332400,38100,0,0.8285774691848041
2013-10-01,332500,43200,0,0.8389378772704055
2013-10-01,332600,45200,0,1.3208995353049315
2013-10-01,332700,39000,0,1.0326303668188461
2013-10-01,332800,46500,0,1.1623044992151204
2013-10-01,332900,47500,0,1.1618229788871974
2013-10-01,332913,47500,0,1.0765213352091307
2013-10-01,332920,47500,0,1.5183087237361406
2013-10-01,335000,31100,0,0.9539552394284564
2013-10-01,335100,32600,0,0.6739630015740908
2013-10-01,335300,85800,1,0.4318875738203574
2013-10-01,335400,48700,0,0.7194867235664075
2013-10-01,335700,37900,0,-1.5002337671234564e-4
2013-10-01,335900,44900,0,0.265969727280915
2013-10-01,336000,45800,0,0.4664134832470617
2013-10-01,336200,35600,0,0.9959258750871844
2013-10-01,336600,46900,0,1.0068156372520096
2013-10-01,336700,58500,0,0.9830331551932564
2013-10-01,336800,44200,0,0.37880917469585607
2013-10-01,336900,50000,0,0.8750172090233491
2013-10-01,337000,49400,0,0.4218309267416472
2013-10-01,337100,46500,0,0.8522629200875914
2013-10-01,337600,37200,0,0.9270712085875507
2013-10-01,337800,78200,1,1.4033574106019133
2013-10-01,337900,48200,0,0.7831163468902155
2013-10-01,337902,48200,0,1.1874814825568454
2013-10-01,337903,48200,0,0.9820577515766643
2013-10-01,337904,48200,0,0.9625577367196301
2013-10-01,338400,56000,0,0.4956179297525621
2013-10-01,338500,51500,0,0.24621018115950125
2013-10-01,338800,73700,1,0.24097590337030267
2013-10-01,338900,49900,0,0.5266602869445178
2013-10-01,339100,44700,0,1.0091128339827433
2013-10-01,339400,49900,0,-0.005264099249202743
2013-10-01,339600,32600,0,0.352602868028792
2013-10-01,339900,47900,0,1.1359066358199188
2013-10-01,340100,59700,1,0.6682189254396664
2013-10-01,340200,61900,1,0.34302520199814573
2013-10-01,340400,35100,0,0.535820832608212
2013-10-01,340403,35100,0,0.5288777205462691
2013-10-01,340600,59600,1,0.2751940277680346
2013-10-01,340700,39600,0,1.110015546489269
2013-10-01,340900,47300,0,0.5869221941200565
2013-10-01,341000,47200,0,1.149510090801879
2013-10-01,341100,48300,0,0.46061330317028143
2013-10-01,341400,48200,0,0.27391475601421345
2013-10-01,341700,19400,0,0.39877569065568524
2013-10-01,341900,36100,0,1.1442613176683503
2013-10-01,342000,21400,0,0.31175578524444203
2013-10-01,342200,41300,0,0.4251344959127758
2013-10-01,342300,52500,0,0.6293374794907901
2013-10-01,342400,27500,0,-0.061554419241815164
2013-10-01,342500,49400,0,0.5686015677255322
2013-10-01,342700,32800,0,0.33322063674312635
2013-10-01,342800,39700,0,0.7272628223598262
2013-10-01,342900,29600,0,0.13500509490687615
2013-10-01,343100,33400,0,0.22962504742666434
2013-10-01,343200,36000,0,0.6847759069603088
2013-10-01,343400,47500,0,2.0447960000216368
2013-10-01,343500,33900,0,0.22462690909507826
2013-10-01,343600,36100,0,0.5318304763269385
2013-10-01,343800,73400,1,0.5729716787620046
2013-10-01,343900,23200,0,0.7529960981800873
2013-10-01,344000,33300,0,0.5317271326883196
2013-10-01,344100,31200,0,-0.091393986522330245
2013-10-01,344500,41300,0,1.0156141571910553
2013-10-01,344600,30400,0,1.016510821002516
2013-10-01,344800,42100,0,0.8467699767687246
2013-10-01,344900,37000,0,0.4799143945044641
2013-10-01,345000,32400,0,0.5878020548362414
2013-10-01,345100,36200,0,0.34359403193604776
2013-10-01,345500,26400,0,0.7399196794989367
2013-10-01,345600,36100,0,0.18392980711004464
2013-10-01,345700,46800,0,0.25591206936079036
2013-10-01,345900,34400,0,0.4908986488519523
2013-10-01,346100,34100,0,-0.1050711047260652
2013-10-01,346300,37400,0,0.06959590775442852
2013-10-01,346500,32300,0,1.0410230582411852
2013-10-01,346600,33200,0,0.6640689043125516
2013-10-01,346700,37100,0,0.46785737662790006
2013-10-01,346900,36900,0,0.3613967995252341
2013-10-01,347000,52300,0,0.19342878322055998
2013-10-01,347100,40600,0,-0.00622402746267948
2013-10-01,347400,39500,0,0.4228422294901049
2013-10-01,347800,34700,0,0.36676943594503936
2013-10-01,347900,39100,0,0.3479370952301732
2013-10-01,348100,35400,0,-0.19885456016249553
2013-10-01,348200,45300,0,0.3058671571109299
2013-10-01,348400,39800,0,1.304575056960203
2013-10-01,348500,35000,0,0.8473251472386129
2013-10-01,348600,39000,0,0.18854311811228514
2013-10-01,348700,34000,0,0.1994520110300541
2013-10-01,349000,33800,0,0.029492672634945125
2013-10-01,349200,37000,0,0.34476301168656037
2013-10-01,349500,29400,0,0.6863220391756932
2013-10-01,349600,39700,0,0.07210000367776365
2013-10-01,349900,25000,0,0.9178388579013146
2013-10-01,350000,32400,0,0.4432649542296071
2013-10-01,350100,28300,0,-0.2738699743031398
2013-10-01,350200,37500,0,0.3784004749811305
2013-10-01,350400,29100,0,0.9206902830460593
2013-10-01,350500,36500,0,1.8029231943379462
2013-10-01,350700,26700,0,0.9598405509458059
2013-10-01,350900,37000,0,0.07456157631272292
2013-10-01,351000,36100,0,0.4227683936352167
2013-10-01,351100,36400,0,0.26192987357705566
2013-10-01,351800,38500,0,0.3244502763337696
2013-10-01,351900,50300,0,0.515495029619268
2013-10-01,352200,35800,0,0.5577285214573302
2013-10-01,352300,37700,0,0.41374804825574407
2013-10-01,352400,33300,0,0.7737543319188731
2013-10-01,352500,35300,0,0.5258462419089508
2013-10-01,352600,39500,0,0.2271392427875605
2013-10-01,352700,40000,0,0.9808368847884198
2013-10-01,352800,37400,0,0.43964208824721934
2013-10-01,352900,36500,0,0.5682968930720295
2013-10-01,353000,42300,0,0.7251166540747722
2013-10-01,353100,34800,0,0.3923778107442278
2013-10-01,353400,38200,0,0.6038051909333383
2013-10-01,353500,60900,1,0.9447428564911697
2013-10-01,353600,35500,0,0.1667844253258047
2013-10-01,353700,40200,0,0.6047966873634094
2013-10-01,354100,38000,0,0.4912194141280282
2013-10-01,354300,47600,0,0.7175750524652621
2013-10-01,354500,49100,0,0.7596266139510073
2013-10-01,355700,41000,0,0.4641533939812239
2013-10-01,356000,42200,0,0.2016939952801225
2013-10-01,356400,36700,0,0.31966024409369886
2013-10-01,356500,37100,0,0.4342047869065858
2013-10-01,357100,38600,0,0.15755981069795436
2013-10-01,357500,37300,0,0.0636774472058462
2013-10-01,357600,43600,0,0.8788554860318692
2013-10-01,357700,30500,0,0.2627709643374081
2013-10-01,357800,42700,0,0.283190657157304
2013-10-01,358100,38800,0,0.2785866070584453
2013-10-01,358400,50000,0,0.35633206353480806
2013-10-01,358600,36700,0,0.6813235494354128
2013-10-01,358800,41700,0,0.5668411538335787
2013-10-01,359100,37200,0,0.36275587657276254
2013-10-01,359200,38500,0,0.47475499885315253
2013-10-01,359400,42100,0,0.8973487558098676
2013-10-01,359800,39200,0,0.3407923020868679
2013-10-01,359900,40500,0,0.565991834425337
2013-10-01,360200,29500,0,0.2511814628976049
2013-10-01,360400,59900,1,0.19808894738011285
2013-10-01,360600,41400,0,0.4859923574557649
2013-10-01,361000,36700,0,-0.2845247287165297
2013-10-01,361200,42800,0,0.7110018466692873
2013-10-01,361300,52200,0,0.4532265061312271
2013-10-01,361500,43700,0,1.2192791126948965
2013-10-01,361600,31600,0,-0.29189527803555415
2013-10-01,361900,37900,0,0.5612451371399746
2013-10-01,362000,47200,0,0.5139393806103749
2013-10-01,362100,44700,0,0.27507001403839626
2013-10-01,362300,46300,0,0.4762038694779132
2013-10-01,362400,39700,0,0.11364058006835558
2013-10-01,362500,38000,0,0.09540018996212439
2013-10-01,363000,33600,0,0.7260656437150923
2013-10-01,363100,40400,0,0.11679955160694616
2013-10-01,363200,52900,0,0.4039391718926896
2013-10-01,363600,49100,0,0.6689543485874622
2013-10-01,363700,25800,0,-0.6907914347687838
2013-10-01,363800,23300,0,1.1436432678661297
2013-10-01,363900,39700,0,0.13664362242476807
2013-10-01,364100,43600,0,0.25936573503275
2013-10-01,364200,31300,0,0.4031425911202921
2013-10-01,364400,46100,0,1.1984155321740857
2013-10-01,364500,39500,0,0.9293633153969666
2013-10-01,364600,44800,0,0.2642964128267167
2013-10-01,364700,53200,0,0.7338135214391874
2013-10-01,365100,45200,0,0.6292447565321013
2013-10-01,365200,48300,0,1.067765967051849
2013-10-01,365600,46400,0,0.5253180916731626
2013-10-01,365800,52800,0,1.0807152261689477
2013-10-01,365900,71000,1,0.558619444515825
2013-10-01,366100,39800,0,0.4306998018952337
2013-10-01,366300,40900,0,0.3478507587057937
2013-10-01,366500,40000,0,0.09415436590046161
2013-10-01,366900,28000,0,0.8271215764585353
2013-10-01,367000,57400,0,0.5067045679680205
2013-10-01,367500,49300,0,0.4596384820487379
2013-10-01,367700,42400,0,0.28781162877209876
2013-10-01,367800,37200,0,-0.00825929376688733
2013-10-01,368000,42400,0,-0.011892637399040508
2013-10-01,368200,26500,0,0.6216016525281229
2013-10-01,368300,34600,0,0.739156647470509
2013-10-01,368400,40400,0,0.24246097182728107
2013-10-01,368500,36900,0,0.5242113363084964
2013-10-01,368600,25800,0,-0.0732104841044329
2013-10-01,368700,30600,0,1.2942916387408594
2013-10-01,368800,32200,0,0.3763228119901394
2013-10-01,368900,34100,0,0.18395494734041704
2013-10-01,369000,25900,0,0.7494913692046167
2013-10-01,369100,53400,0,0.9702521450177164
2013-10-01,369110,53400,0,0.4408649320155111
2013-10-01,369200,45300,0,1.2857864429479233
2013-10-01,369300,34800,0,0.4345410336733507
2013-10-01,369400,46300,0,0.19739931952163486
2013-10-01,369600,44000,0,1.060891124065052
2013-10-01,370200,42300,0,0.671142289972554
